id,behavioral_income
LOA-5EBD5PXM,66762.9993332484
HFYS5SNT,24142.16955269226
LOA-XGPQNVBP,29414.631249633287
LOA-F8Q9U4QU,28347.2977232205
LOA-QSPK1R6Z,31217.50514946558
LOA-8AAZEMNY,62234.202382646465
LOA-V2P6HY3X,21626.008887730968
LOA-XB5T8U1Q,17525.508633977548
LOA-T638SY8R,59251.439045635205
LOA-32QCAU5U,24666.52330257849
LOA-QPZA4BL9,21547.84334550453
IQGEUYIT,24978.312987850302
LOA-YRHRZPLH,19216.471417851226
LOA-QDDSPVQ6,34637.15156401171
LOA-D1GX8QX8,17714.400486568175
LOA-BK1N3P2V,35266.61324179585
LOA-4VRYPVDN,23824.756205692247
LOA-1PE4V43A,79400.8623852338
LOA-GAAXZK99,43987.99067539869
LOA-GAAXZK99,43987.99067539869
LOA-SE49YZAD,36650.02705766003
LOA-5MU8CJ1L,74323.79512609894
LOA-XHB5XHPY,27945.566170098937
LOA-2U38L135,21099.22571622604
2A143LBZ,21696.631956737765
LOA-FFRBQM5V,26698.36494109366
LOA-ZPBFZVS7,25377.05278560117
712VMHTL,21692.980591897496
LOA-8MUK8NYV,18541.06831965834
LOA-8MUK8NYV,18541.06831965834
LOA-CNDLNRYV,19996.661082324434
LOA-9YJS8KZ9,35653.04319057483
LOA-M13ATGXX,28347.2977232205
LOA-H22LPLKF,25802.485583672784
LOA-K1DKCGMB,28347.2977232205
LOA-J946YKDF,20474.64447803791
LOA-GCKBF5CP,20809.46372953365
LOA-E5YZ8JMV,21644.04913461706
LOA-SHVCKT67,24983.78592925447
LOA-12PPHDEU,22701.831215676935
LOA-3GZ6ZVZX,112662.4931321935
LOA-CU42NXU6,17937.28727468445
LOA-ZMBJ97ZX,18709.64361922293
LOA-LQMFRA9X,28347.2977232205
LOA-E94PZGKD,21125.78963893183
LOA-RN95ZPBZ,18210.092824999163
LOA-RCXLBHEN,20549.302230751397
LOA-E314XEJ4,17171.207070890116
LOA-71ZVFEVT,18058.405618293396
LOA-RSL585GJ,54568.26737249114
LOA-RSL585GJ,54568.26737249114
LOA-XUEM6ZFH,21370.689271027422
LOA-42BDQ9DJ,21643.58674868069
LOA-LNGNV4S8,38388.324510065875
LOA-PH9F91RU,30850.282110385902
LOA-CJ24FQFE,28347.2977232205
LOA-EUD72J3Z,77533.33251413211
LOA-MVQHPAHA,20507.495057879572
LOA-FX516ZEJ,18245.765405264377
LOA-BKVVSQXX,21143.485459636257
LOA-7GFSVLTB,100065.82941834626
LOA-YJ52TQBH,21579.09361131001
LOA-P1BBR5AF,20733.443196528096
LOA-C7B1YAEQ,23644.131283871287
LOA-HLNM3CV2,23047.840352737087
LOA-15F6YVST,28505.351694394787
LOA-G7T18KLA,61702.35297930457
LOA-G7T18KLA,61702.35297930457
LOA-YS6DU4DZ,31973.617280618895
LOA-YS6DU4DZ,31973.617280618895
LOA-61AP4YKC,27788.76184956449
LOA-RNFBRN5N,44281.89521590931
LOA-R2FB2H8B,23068.028108615687
LOA-EG1XTTQ1,30523.09314400576
LOA-NZ4TMNQQ,18450.605313530097
LOA-NZ4TMNQQ,18450.605313530097
LOA-X6B4HUN3,44518.10601900832
LOA-E6BM7PX6,17478.847092261767
LOA-MVKLKCK6,92515.84097378892
LOA-P6X79VKE,25751.59136797869
LOA-SXZP58RQ,30055.989181089168
LOA-FSS68V12,91389.42005175095
LOA-U74UUY1X,28347.2977232205
LOA-CP1364JX,28347.2977232205
LOA-NU592K9J,21276.36197335461
LOA-HDLTEVZS,20429.54819993296
LOA-11YLQUJY,31025.403348407955
5N3UF2CR,22550.78110893607
LOA-ETZ4Y8YQ,28347.2977232205
LOA-3R37NC8Z,33473.9366321289
LOA-BXUG6HQ8,29839.379287214993
LOA-FAB1KMHS,24433.585683684913
YG8UQACE,18574.38994164787
LOA-F9X3T49D,18972.498702772606
LOA-21AB1284,33128.14559583025
LOA-KXXL45DR,22588.284480810787
LOA-5M3VEJ9G,31021.481458253675
LOA-STG5QYEL,35878.55537039665
LOA-2JVDX42B,28347.2977232205
LOA-NH37P452,24840.869278351198
LOA-Q16NKE8U,28347.2977232205
LOA-7JGB7MYC,23873.03880609039
ZJUJF2KN,18704.617335198287
LOA-CAGQED3D,25619.31388186058
LOA-YRM8G51U,23627.355219878016
4ECKRI7B,23053.122705470727
LOA-1VRUL28V,40863.8590169352
LOA-SK8Y3G4M,86527.75588558683
LOA-P5J4CKVT,33201.44642496921
LOA-P5J4CKVT,33201.44642496921
LOA-FHYZ3D56,21717.34080557382
LOA-FHYZ3D56,21717.34080557382
LOA-JR5VNKVK,42447.84109913526
LOA-3EF8R45P,33302.49788904143
LOA-LUYZ45V4,34287.36074535452
LOA-QNFTYR4X,36332.39096383059
LOA-D4HA2KST,27643.066933749466
LOA-SYF6LF41,23954.01958818702
JYF8UZ28,47058.31755598283
LOA-CAXBP1UB,39706.94080111765
LOA-GMQRQELP,18946.24786710387
LOA-NG7TQBCN,40114.51797521618
LOA-N59JYU79,51191.610700665
LOA-L8Y4HB2R,20024.712960262572
LOA-S9DG3585,25743.096678398397
LOA-NVGAQ4AK,24102.05157006295
LOA-NVGAQ4AK,24102.05157006295
LOA-1NQSSXD1,16092.548928966786
LOA-DG8NL6PV,31114.5187089911
HHKSTGE1,22643.399192083372
LOA-A4FZ1C36,21427.535229034238
LOA-FEXLGHUM,43780.10852548963
LOA-5CPAU4VC,21080.35044400756
LOA-8MNLV5XV,24889.423505996194
HXBMVI2K,31192.166672835232
94TV9YFS,17448.297362612437
LOA-9XAFF91T,26386.184760994372
3E4H7TS1,20955.410441931323
LOA-94L3BL56,27417.630059257826
LOA-4H9731HL,30796.345000576373
LOA-TKJAVRDB,38917.004731962756
UVIKPZZL,94807.857811118
P6H8C7QG,29686.787198777598
NZGF9ACU,22772.376974172003
LOA-1ZH16H7A,23079.716282167283
8DZLVFFL,75396.02026775581
LOA-LNCDG6DA,28923.31574985281
LOA-N1TYR81T,20344.83923934854
LOA-PHHA94TG,33767.756136051175
LOA-NRF2Y7QY,138601.56894840085
LOA-J9MU72UD,18645.1274458908
LOA-RCTUX3A1,22452.639240164262
LOA-3LKY9EQZ,24841.190296433666
LOA-N9VNJQXD,22774.056270900972
LOA-2825D297,103369.06228525161
E5HP1FHC,23939.792569804533
QQYIRXJI,21767.249843600297
LOA-7L3GGXFL,22115.22972075492
SF444GHU,61423.22077527687
LOA-A98QTK16,20689.75169164509
VM2NSYT7,24521.893188460977
LOA-PRHJJ3Q8,18753.077318708714
LOA-PRHJJ3Q8,18753.077318708714
LOA-3FLGBAVJ,26152.375507671764
LOA-X2XTD56T,105346.57357950475
LOA-7NJNLV4H,16449.351170451373
LOA-1LJXLDJ1,20349.196971116835
LOA-55D9LMSG,19991.50194862419
LOA-K3M75R96,76858.65768526109
QH4BKYHM,22652.59230215157
LOA-9HK3T7BN,20275.440354300965
BBCR8Z8J,29304.680636006375
KXQTYDE3,22440.82977911766
LOA-9BRGFUV5,24957.85414265664
LOA-HYPEDF3X,44829.79161352484
LOA-LS4L1NDE,29227.22196660694
4SGDTRBU,22865.67422738603
LOA-6V7M1CFV,19320.214679791312
LOA-CH37K1SZ,22060.919736758296
LOA-SY63ZU6T,19853.1595223725
LOA-5UJXH3GV,26767.851000208433
5QZVIRJE,23414.2980085539
LOA-BU58KPJB,25445.74602716457
C9KXE1RL,29108.728749821956
LOA-DUUKZU22,36847.3431929146
LOA-YGRUB6PC,26385.885188885313
64DKBTJH,18969.84867474597
LOA-CJT3CUCA,35144.21397388022
LOA-8AF565A4,32167.342244819596
LOA-MB4FN3CB,39265.53181387745
LOA-BYUXFTLN,30088.637996763995
LOA-JKLHQJ8E,46585.201943104825
LOA-ERQHCLC5,22483.233787063535
LOA-8EZQNN5S,23882.166540055634
LOA-GC9FP5ZB,68509.3387879754
LOA-337Y6CJF,52265.62326823903
BDF3C5F2,29810.407576062364
LOA-YZPDCQQ7,25542.577537347144
LOA-QQV4BHTN,28635.843879541404
LOA-JG5423P8,106050.06964255746
LOA-JG5423P8,106050.06964255746
LOA-25BKD4CN,18410.93846129334
795XUKRK,65317.01747431403
LOA-UCPF5ED2,24838.699430429606
LOA-1P9ZEVXD,26606.462404355574
LOA-YXMJKJG4,26847.740409274757
LOA-1X7SA6DK,37190.68628452181
LOA-YMYM2R3S,20152.52510291965
LOA-QYSD1PPG,28096.948430641052
LOA-GKCC3N25,15816.176716867973
ZLLYPLRH,22008.600357048148
9XNTU4TJ,24686.39889584625
LOA-SA25M1LX,27062.872729741994
LOA-V5SNGVAG,25657.39460969817
LOA-CLUJJFGP,73680.40718289885
LOA-RBHTCZVC,56232.243120351304
LOA-8HH5CM6Z,22701.604857933882
LOA-S7LB76CK,35635.79439793824
LOA-9CHXBLME,38426.50150260037
LOA-7LQP2K7L,27071.64692540502
LOA-RQ9XU2KQ,17658.36194577568
LOA-6CD32AP5,28347.2977232205
LOA-82RVTB3F,92088.77842636648
LOA-DKVAMHUN,44585.7068851425
7PEVD3FQ,22821.57847387991
LOA-UAHK5XQY,24789.435356420352
LOA-HMCH48DT,32166.538776293444
LOA-SX3RJ267,63937.784984424376
LOA-HFRJT9TE,18955.557536470766
LOA-MK9UYQ3J,17680.683068244532
LOA-C8FQTCV9,26287.0464915498
LOA-QFK36BMD,19544.33825730093
LOA-8EDGP4V6,19968.292414628293
LOA-TRBTYYH6,30922.537881965607
LOA-FQ5H9JN3,53859.18558208232
LOA-P2LHHFJV,28347.2977232205
LOA-YEK7YMT3,23818.46133823995
LOA-GNLGSY24,22411.14181580949
LOA-Y585GS4Y,55751.9997965682
LOA-76LYG398,43376.62393906748
LOA-953LY7ZC,23527.655889255107
LOA-344AX87A,69281.31579870655
LOA-3DJQGM98,22003.58313902324
LOA-4UVQRERF,26665.778365837403
LOA-H6UGHNDH,23288.781830535445
LOA-CCLZ6EHG,25157.85777763984
LOA-4LMQQGAJ,26675.980913969503
LOA-8FU5396A,38524.52863378258
LOA-252X66UQ,36691.190734995
LOA-1EFQA4UX,21415.61526942912
LOA-3959CJUX,28347.2977232205
LOA-C1JX8TE6,22109.20580527314
LOA-B7PTNJM5,28347.2977232205
LOA-GBNXP1L7,26591.00936396074
LOA-KPLJBE8M,22382.54265056849
LOA-RAN7MB1A,44704.943721193325
LOA-1PNQBA3P,21225.097739635487
LOA-74QXAZVH,28761.851301049148
LOA-5VN21ULQ,27764.08164681195
LOA-9GGCLPU1,41782.68186473026
LOA-4CY7TZYD,32807.65636916794
LOA-SP2HCPH8,42571.727079552016
LOA-2P7HNHLT,49142.15675657295
LOA-VZE8M1FD,78723.4742550857
LOA-CYA2K5EA,80082.8556680825
LOA-3BLSBEAE,31357.776400735933
LOA-SZF55ZL6,22677.52269370327
LOA-HJ93KLSU,21419.738379445487
LOA-3EGNY8MF,22945.24420777794
LOA-FHSE4KGD,60475.11498236317
LOA-4BX6EV55,36667.16102671023
LOA-G9JBH4CB,68950.71517280847
LOA-6HEXK6ZA,57880.0077378189
LOA-3CT6YBXH,88629.846874756
LOA-ZUAUYNCA,20955.075379563543
LOA-UR6NG4E4,24197.09944108839
LOA-KU2NUSAL,22522.8327863895
LOA-GVZT3DRK,115755.7989012846
LOA-AN8DDVV8,41883.4690782347
LOA-AN8DDVV8,41883.4690782347
BMLXXICD,22023.988881358626
LOA-EJ9URJ67,19174.28199726043
LOA-QAE6ECXZ,33328.384118361806
LOA-KQ76XVG5,40722.5035370368
LOA-8A6A1T8X,23974.894317279635
LOA-1NVFB3P2,29411.07208255014
LOA-AD9NYUEU,26858.477467783643
LOA-F511Y96Q,25858.242375148286
LOA-LKLMN8QK,63258.50133678831
LOA-DJS9PR2D,21468.941243567308
LOA-YXZU47HK,22140.768784860247
LOA-ZQR1PA9H,22954.5118441812
LOA-6CMZ1BVN,126709.66286881058
LOA-3RCFU6PK,23894.66922812597
LOA-PUP2UBAC,28026.951333802066
LOA-JATXHDG4,23496.476714414053
LOA-ATTC2MVS,26520.18991210197
LOA-ABMRKPGR,21214.780416943246
LOA-SKDPLPPQ,28347.2977232205
LOA-DBQN1YYV,37250.54176994384
LOA-93X8DNNC,58257.59069084459
LOA-JH28VL9V,23246.43690575463
LOA-FYBCN957,71532.13564835419
LOA-FTDF5QCC,75652.49406785879
LOA-BRELS328,44059.843313431884
LOA-2RC3P1M6,21872.97628580086
LOA-KU7K3BSJ,24647.61378713926
LOA-ZU51V181,21121.29211711938
LOA-5958T4SQ,26523.37402578208
LOA-5MLJ8ZH5,28347.2977232205
LOA-RRC67S57,17030.163981133875
LOA-1JRA9SRB,37105.828821027506
LOA-EXX7TZYD,17749.66045673032
LOA-A6UZGBG8,28347.2977232205
LOA-SMAZ6DNU,33100.35724067047
LOA-NMQJYZ9B,47302.76716901668
LOA-2LX1MD5N,32873.86781627897
LOA-SGHG148U,43368.642640246544
LOA-S45UUXVA,29424.159421135028
LOA-9XN4HG3F,19336.049375753566
MHF52DM7,96137.57940777885
2237M7JQ,41090.818825156144
LOA-GM119PPT,29159.147778909806
LOA-CEPZ3HKX,21388.858581097433
LOA-HGXGYJEL,25214.02547221502
LOA-KFS9JHSU,25897.271508947302
LOA-N9DTDMG3,32400.348554098848
LOA-19SCHZ8N,23379.322499643164
LOA-P95K6YXC,26645.85293483167
LOA-A5EN6FF1,28347.2977232205
YFIUM8JI,34672.45782082134
LOA-TU938M62,38103.05474092036
LOA-9VPUP3U6,28992.603518954165
LOA-E858N5PV,20186.5233499825
LOA-BK57ZPE8,28347.2977232205
LOA-MTH4J6E9,20589.763476800854
LOA-LBR724PB,24635.854167873025
LOA-EF8FFVZ5,24870.46286483364
LOA-U38YGER8,20483.31234072502
LOA-U38YGER8,20483.31234072502
9524JZ91,33220.33599195878
LOA-FD2EMX34,31444.656698101062
LOA-SEXSXKBE,25820.509745381183
LOA-TF5JHVBE,17908.464884232777
LOA-M1Q552TM,27998.308523937427
LOA-7ZH2EBAA,65761.89377779944
LOA-L72763JT,25524.87119504319
LOA-NCKP1NFY,25764.414160455017
LOA-R6BL6DXG,22507.983684631658
LOA-NDTVF18R,26752.614199039705
LOA-XDGF344T,25489.18741154568
LOA-PBB7TGHY,19851.982371936378
LOA-DXN5NT23,28347.2977232205
LOA-CUJYQXT1,28347.2977232205
MEUZIVRJ,23532.411363422078
AEK34QG9,20407.713575610785
AULHKUGH,19800.335441982006
LOA-DLPPU8YV,20285.473713743217
SBIGNZLP,18547.810907934265
LOA-BAGS3RC7,26102.930436147148
LOA-PDFNT6FB,68044.17233006403
ECR8M29J,23444.57835359442
LOA-EGT83EG4,29604.76755532934
LOA-9BYAFMRJ,33342.68238546112
LOA-BLCN6PR1,25140.67600009779
LOA-XDSSLVAF,38010.638589155256
VEM61HK9,28271.469228347945
R8HXND3Q,16310.999590917723
TN8UPAH6,22488.04152345545
UHL684EY,15375.64720877494
HH6R67FK,17234.730191432893
LOA-PPX5B6T5,20660.5357036713
LOA-8767S9R2,22313.880434519964
N44PXV3U,35188.98690893384
LOA-YZS6U22Y,29378.475216342118
LOA-5SKSAT1V,60859.09907122017
LOA-ZPD2CXVR,97023.62485770205
LOA-NBP98KPC,14083.78282168099
LOA-6NQ3TZSS,49950.144913012664
LOA-AKAC7RTE,44485.8591766535
LOA-65HDVZ7B,41560.625353731
LOA-XFBRPL87,48373.64200655386
LOA-GLEHTJ4F,18892.75900502997
LOA-5HVBU9AN,145491.54434895344
LOA-PU1CKY9E,45886.76939064895
LOA-RDCQ23VG,25528.859306350427
LOA-GHFAJ7FM,24181.532864065604
LOA-43JT9GKF,39023.43744232018
6PD3DK29,36624.45083822651
LOA-3MDGAQH8,71798.2210481441
LOA-182G73G1,17441.913607274393
LOA-47639GKG,79656.21757449079
LOA-3CZK9VCS,22012.85319218521
KKAX1JE9,50535.385485708364
LOA-1VD4YEHX,114470.86994601777
LOA-KC9U11RT,38240.47931630521
LOA-ZDEQB6AB,53976.891457739825
LOA-ZDEQB6AB,53976.891457739825
LOA-6A82V6UK,31680.36046579884
LOA-5US7S7RH,25676.367180776833
LOA-NKCNHAT6,35904.71871884787
LOA-VXFEHN7L,28347.2977232205
K925IRH3,19206.331515242488
K925IRH3,19206.331515242488
LOA-KBVEB15P,94705.81835038544
LOA-YPJ9M31L,20795.316166740726
LOA-44QE9E8M,41175.772594396905
LOA-M5KG5ER9,82040.15808622226
LOA-3BKM47NZ,26970.98439461002
RKA1AJ7M,36237.99494290312
2CY92MNF,21725.793838714595
LOA-JD349KHE,29028.036846953204
LOA-MEHZ6X5C,22945.349969430405
LOA-AZ6CM2L5,42025.647915283356
EGBNDALV,59855.53938433966
LOA-XDXKEFNV,21752.155672227527
LOA-NAMLR16H,18792.61648584681
LOA-J83HJYQ3,40448.68473619846
CYB9NX8Q,26245.477833700465
2SY7PZB7,26086.39338594717
LOA-5PRBHUJB,16097.236700563144
LOA-EN5RPY1R,19072.106413278427
LOA-Z516C7CD,20893.664921425407
LOA-KDU73QEK,24260.931724553928
LOA-17M7Z1NS,28255.810346434955
LOA-E85LYGEQ,31832.53421898172
LOA-PT4K8EQP,82373.46063061917
LOA-5SKFFYL7,21708.31877596581
LOA-X43MHZQ4,20802.57525061878
MJCRQTEJ,29649.702201763663
MJCRQTEJ,29649.702201763663
LOA-A9UTJJZ5,37938.566054349336
LOA-V44G9DE4,50939.22944507947
PH9MNPRV,23714.166789822822
LOA-J75TLCMQ,22320.988700601847
LOA-6XJZ2DCU,66063.62907989336
LOA-6KA12DC5,20098.523954726315
LOA-T9TEL6AT,48483.00105685053
LOA-T9TEL6AT,48483.00105685053
LOA-5YHFBU5Q,25323.042779268748
LOA-NNV17EHK,30260.083522882833
LOA-7RXYH2EH,33725.02789425836
LOA-SEPRNE2D,18726.583800628836
LOA-BBSZ6XYM,90041.67886795662
LOA-MARZLSYN,27670.222166639873
LOA-PHBAK8LD,28347.2977232205
LOA-ZADK9TKB,21849.2075476275
LOA-EK3G6X1T,19997.760323488794
LOA-U1XV12Q6,21834.71552752561
LOA-7ZQMCPYX,18601.145112732545
LOA-7GF2DYAX,30409.748790113867
LOA-ENHKS8YV,66953.97694978876
LOA-CVN59FER,97087.84669819592
LOA-BTG55QHV,26478.531153185562
LOA-UB8B7GGS,28972.235377276
LOA-UB8B7GGS,28972.235377276
LOA-RB2E4TGQ,51498.15894910164
LOA-GP6FZX1Z,49695.369299689744
LOA-G8QJLSMC,144705.9330917188
LOA-69GKMZT4,21412.710633879866
LOA-CS74ZQD3,23604.317121867654
LOA-ZGRZEGNK,73885.86925895781
LOA-EZ1XC4ML,41787.68262170394
LOA-FBKP71EG,38916.12011566422
LOA-XPPK2MVU,18338.469596760264
LOA-VSBCSCCU,20285.805612099393
LOA-2ARC8DVZ,36192.55398107286
LOA-AEL7LTVT,46103.45716653901
LOA-LY7RRGKF,22540.773260502625
LOA-Y5E2SX8D,26233.959941880596
VFQ7XHDS,54340.06356904798
LOA-PQ1FEG59,23739.74025757766
LOA-3FAMQX21,41465.009798722356
LOA-N6A6RF4H,31049.42556857904
LOA-K7B2FNMC,26429.619482592774
LOA-QM8TZ3CA,23339.150655398957
LOA-Y55CBNDN,33449.12651255293
LOA-KK9L4MMQ,21558.964993797243
LOA-UN7HKRFV,22673.13231421538
LOA-3GXLHNEY,23390.603422610864
LOA-ZQYLCTZV,31563.14630812189
LOA-V6HYUJFC,17643.097209871998
LOA-TF15XN14,21793.394478691513
ZI8XF9UM,36338.70067120923
LOA-CVKPBZDY,16886.944796715754
LOA-SFQ1J1FG,28347.2977232205
LOA-8SPDZZ4A,41337.06747199228
LOA-YGL74X7A,25864.154342561527
LOA-L81Y6HGL,36548.37557033554
LOA-C799J324,18354.632174809038
LOA-LUTERC1H,18808.121625717
LOA-DGN7K25K,22427.035090111833
LOA-174L1NNE,88070.2857830865
5Y33U69S,52417.85394849375
5Y33U69S,52417.85394849375
LOA-55BSRTSM,19694.46030815093
LOA-G2ATBQ4Z,28289.33398930246
LOA-V3B54SCP,50323.29445205818
LOA-JFDNUBKR,25320.73589954574
LOA-JFDNUBKR,25320.73589954574
LOA-EGS74HYL,25995.356899641247
LOA-PQ5LH394,39554.38717671875
LOA-4KUAVJFV,28347.2977232205
LOA-NP6FNCAS,24525.145638977247
LOA-NP6FNCAS,24525.145638977247
LOA-9BDHQ7LM,28347.2977232205
LOA-9BDHQ7LM,28347.2977232205
LOA-BKMBCHAA,52368.01863378992
LOA-QBS2D57S,23828.518926937148
LOA-GHU7M7QF,36183.64368856383
LOA-K9SN7RDQ,23641.171827372025
LOA-P3JURDV9,22117.20314744713
LOA-J2F6YD3U,56969.49728319194
LOA-J2F6YD3U,56969.49728319194
LOA-U77K3568,26149.460027151643
LOA-9MFA7H1Z,22437.673874923817
LOA-5A4E6MT3,24963.50814252501
LOA-DFS3THAQ,15992.85901286868
LOA-AU469LFG,25699.323568461376
LOA-8NJVZN57,48260.95387747245
LOA-76HN49CJ,14797.447912036458
LOA-MF8HGUF9,28347.2977232205
LOA-THCFCUCZ,84627.51887702501
LOA-A5YQZSS8,21843.12174672759
LOA-31G4TQLZ,43854.748868081355
LOA-YX24GZH8,60841.21040819674
LOA-82YF1UHT,20656.81485997023
LOA-U4EMGR7K,42415.13307380821
LOA-1CXFCTL8,48652.58362299411
LOA-9HJTZFUV,73661.36019549791
LOA-MC2PUS9X,24345.265627626857
LOA-LTJFTSU2,23304.638887791858
LOA-T6RC8KTQ,19367.89755147482
LOA-3LX54M1S,73865.44616209719
LOA-5EL4FARC,18259.473953364995
LOA-5EL4FARC,18259.473953364995
LOA-G2HAV48V,21330.355787985394
LOA-ZAPS43YG,53005.41270177073
PJCDDM6B,35914.211542009536
LOA-722LCSHK,21391.57803847872
LOA-4E9FS97D,28347.2977232205
LOA-7TMY42JD,22033.274855848755
SVY3Y1PR,24622.686059230888
LOA-M193TM61,48547.19056569131
LOA-1NU9P8UN,20992.477889568578
LOA-1KXS88ZM,26246.490651633823
LOA-MKRX2PSM,18801.888015905763
LOA-6L71PH4B,21042.758045012986
LOA-Y385Q93E,25276.269844115996
LOA-N95JEKKP,40713.88813181535
EM7LMBXM,72849.70329540031
LOA-TYAT8E3C,18809.323795046763
LOA-KV94KZZR,23923.38928724895
LOA-NBKEZ3TE,230662.20290507108
LOA-YUSJQQFR,24966.053054439748
LOA-SX2RJNJE,41588.49426206308
LOA-CMG8NEX3,22673.797087419203
GZ73XKKN,21714.20900014669
LOA-PXSNUJCP,117688.50091015338
LOA-RVLVGMRE,21464.96693239687
LOA-FQ6NRRJL,25511.038145826606
LOA-BJZMTN6M,22333.76625323945
LOA-RFUTKCBK,26010.57553467225
LOA-6BBFVA7A,24748.55363868948
LOA-HNP1KJ1A,51365.00143642786
LOA-DL1DEGKE,28347.2977232205
LOA-KG74LE4V,26353.15714728557
LOA-32L2L473,19423.609329819825
LOA-32L2L473,19423.609329819825
LOA-YZZPXF88,23160.856222267215
LOA-5CLJZURF,20975.897117069548
LOA-7AQXJ72Z,17369.254083512093
LOA-G1JD26AY,19518.875437336137
LOA-462EL1KJ,28347.2977232205
LOA-PUMQHCPA,19462.245029820013
LOA-PUMQHCPA,19462.245029820013
LOA-PUMQHCPA,19462.245029820013
LOA-RFZUF3N2,35934.05860129546
LOA-D2G8CK52,32708.988181316832
LOA-DMNYSCMB,23174.7452043663
LOA-CRK9LTZJ,16699.12250195092
LOA-Z7J66J2R,74081.68237043031
LOA-HM3EKXPQ,53021.993271124826
LOA-HM3EKXPQ,53021.993271124826
LOA-KSHN7T1L,33045.1767585814
LOA-KSHN7T1L,33045.1767585814
LOA-G722EH99,41933.59870339127
LOA-ZH6VP66Y,24871.1097371313
C7ESYEY2,17905.13805725496
2QRKYEI6,36984.499235797164
LOA-UX4MVMUR,27139.0602648098
LOA-7BMTC5S7,28239.26386099245
LOA-U1AF6E1T,165462.5725579546
ULGFGTVF,34645.326279453875
LOA-P2QJE82F,50472.32801306286
LOA-67BG573M,17954.682182581637
LOA-FD3F3KP2,40551.53993860113
LOA-81DKNSN4,20401.32377508303
2IYVB7A4,19760.90595660186
LOA-JCJ8XBEH,35240.46705891181
JPQQ9BPZ,19040.14427419
LOA-F5BCML2A,36689.92365188189
LOA-MTQ68APK,24771.95631075422
NR6TBYU7,64521.381326839044
LOA-8N911NRC,36931.15625130128
LOA-SGLBKSGC,74416.34705050642
V3ZKD642,45783.41651926764
LOA-NSPVE8Q3,37031.34533619644
LOA-LUU2LDB3,42520.68757100636
642YNM21,19202.47839366292
LOA-DQMZA8J4,15719.198590177935
LOA-XLE1656N,28386.69055366636
LOA-Y1775C5F,28347.2977232205
LOA-2RA1TVEH,20320.906602604075
LOA-UH4TPGSM,65450.12684816072
LOA-KC95NE4R,21689.89323489365
LOA-R5XUS2XY,36250.367933472786
LOA-UJSDK69R,25030.44442661957
LOA-G7X7LURE,20253.413831444686
LOA-9RZCMS1D,32948.964190603096
LOA-N4SVP9UR,20140.26030049919
LOA-QUZP7JRV,51050.53775013004
LOA-G3SEG7AQ,18375.04719551971
LOA-FQJ51V8N,22991.944939361212
LOA-ABQSRUBC,25547.305860608358
LOA-5QFFXT9C,58695.879430001805
LOA-CRAX73D1,68080.19645845734
LOA-Q6UHPFQR,28343.098985549936
LOA-CFBXJHZB,20926.030162611438
LOA-CGKUFQAB,41940.64717482573
LOA-HV219TAD,25826.266367863445
LOA-K5T8Z1G7,17128.40868827348
LOA-7DMN8QUL,16397.00097443645
LOA-ZJ8VDYMA,28224.659531515867
LOA-9YH6DL3Y,28132.513026548993
LOA-DVFVPSXS,48296.4635594473
LOA-CQQHK7MS,68836.60286604396
LOA-TSVT9Z42,26057.10895598714
LOA-QCH4T6RX,53704.99887070502
LOA-VM6XPS51,26835.938508064828
LOA-TR7VK28Z,33245.06371774021
LOA-1BDVPSN3,27840.280581248968
LOA-7C6NR68G,38656.43938750549
LOA-PHXC6XH4,19161.1149759441
LOA-FN22UA1M,28425.201871180725
LOA-5XJRNHP4,45359.65799406699
51JSGEYA,59841.08963547789
LOA-QL41XCEL,24917.41102636599
LOA-F3CJ6VFP,22100.73527273265
LOA-XA4V1XB3,85209.22816555641
XN35B223,24925.084452739113
GRPKKI4C,19261.291439229088
LOA-J9M2QP5U,18995.740657678747
T6ECEUUU,19094.122599405204
LOA-JRT5E344,18629.362011340847
LOA-RL6XVJEQ,37267.54871641172
LOA-P7PPZD2D,34277.90890308941
LOA-J6C1T2ZR,26021.408172485022
LOA-J6C1T2ZR,26021.408172485022
LOA-B4GJ2T4B,52069.54710213409
LOA-ENXV5VHY,18354.23890412249
LOA-RHUZ9NZ8,48708.203304165196
T9YYMMVI,75017.19985628205
LOA-S3L9HP32,19587.83258842705
Y97XP3NG,19560.879663013395
LOA-NG5LXYJK,20866.222299823377
LOA-ZBTR7ZXN,17944.47773815674
LOA-S8FBCNQX,18957.978862360334
LOA-9TRCQ3K4,49677.33543666481
M8ZDJ3AP,19998.508519619732
TN5U6HCD,37367.64567288653
KCGR68ID,71945.82901150903
JHDCIJYG,23170.629062398813
LOA-R81SU6VN,40455.5782346608
LOA-TT57M4AN,50958.20840609324
LOA-J8Z8UKDH,118917.00918985438
LOA-LV9RTA73,26344.453566566768
LOA-TQMB7KG6,32434.880591992493
LOA-66S218TG,76387.16107835685
LOA-S393TAMX,30520.265645367737
LOA-UPZNX32S,26114.12075702758
LOA-22AFJ9QC,28438.152962588374
LOA-7DAGQ92Z,18942.550872087293
LOA-1F64K32X,28347.2977232205
LOA-V32DXK1U,21109.107284511683
G5I1SIGD,18847.935765098682
LOA-ND235P4S,32229.809119470458
LOA-ECQ5C66P,58233.77719394503
LOA-L8JDZEYE,28347.2977232205
LOA-ZBL7F9B8,27158.87419768585
LOA-DA5ALBEV,30619.813662008593
2CILUB18,34604.61371669219
